id,Q,S,petal_loc,offset_x,offset_y,rot_z,obsX,obsY,obsZ,ptlX,ptlY,ptlZ,x_cmm,dx,y_cmm,dy,z_cmm,dz
1150,291.40022,242.4133,1.0,0.0158,-0.0133,-1.256503195,88.40964214221064,-225.59226750529186,-6.415182037787624,241.85546653396037,14.327428836185419,-6.415182037787624,241.868096535,-0.012630001039639183,14.35725772,-0.02982888381458082,-6.5035493550000005,0.08836731721237623
1239,322.82178,262.4588,1.0,0.0158,-0.0133,-1.256503195,208.99883301825284,-158.5135644031737,-7.549139051237946,215.34206600342543,149.7465743005845,-7.549139051237946,215.327644595,0.014421408425420168,149.768727355,-0.02215305441549731,-7.616324649999998,0.06718559876205266
1321,303.91221,316.6084,1.0,0.0158,-0.0133,-1.256503195,176.49679843687304,-262.53407452241237,-11.053809935442347,304.21932714825675,86.6792988814791,-11.053809935442347,304.216210425,0.003116723256766818,86.721223955,-0.04192507352090047,-11.13800401,0.0841940745576526
1439,289.98792000000003,410.1639,1.0,0.0158,-0.0133,-1.256503195,140.0003734453264,-384.90034173134245,-18.884223093139287,409.30883800242276,14.14181135783383,-18.884223093139287,409.317779035,-0.008941032577240549,14.207204725,-0.06539336716616972,-18.96679117,0.08256807686071355
1482,296.38718,409.2556,1.0,0.0158,-0.0133,-1.256503195,181.6258380915097,-366.08852944596487,-18.795122364224063,404.2867950800012,59.54382313436521,-18.795122364224063,404.2877297,-0.0009346199988158332,59.60758100500001,-0.06375787063479521,-18.872638965,0.0775166007759367
1496,317.28945,380.0042,1.0,0.0158,-0.0133,-1.256503195,278.8841911155461,-257.44201884500774,-16.071233179904198,331.0291845697548,185.625439562142,-16.071233179904198,331.003510945,0.02567362475480195,185.671152685,-0.045713122858018096,-16.153838629999996,0.082605450095798
1517,304.10294,410.3648,1.0,0.0158,-0.0133,-1.256503195,229.7509535290542,-339.3032358808507,-18.90396716243963,393.6911807700289,113.59205756103857,-18.90396716243963,393.68109523,0.0100855400289106,113.652288225,-0.06023066396143406,-18.973791065,0.06982390256036908
1533,313.63183,408.8859,1.0,0.0158,-0.0133,-1.256503195,281.73527285089017,-295.5222673638718,-18.75893396219337,368.12547316033545,176.56456945356967,-18.75893396219337,368.10000619499993,0.02546696533551085,176.61714604,-0.052576586430319594,-18.858517675,0.09958371280663059
1534,312.23058,409.4725,1.0,0.0158,-0.0133,-1.256503195,274.8166921809639,-302.75570270414914,-18.816374720959082,372.8657398679597,167.74871913446606,-18.816374720959082,372.84396752,0.02177234795971117,167.803161945,-0.054442810533942065,-18.89377764,0.07740291904091734
1541,323.13933,361.6948,1.0,0.0158,-0.0133,-1.256503195,289.07532903657693,-216.73376120034249,-14.505890831910719,295.4655474568066,207.90209209093203,-14.505890831910719,295.43085893,0.03468852680657619,207.935225065,-0.03313297406796778,-14.67518719,0.1692963580892819
1542,317.54663999999997,410.9732,1.0,0.0158,-0.0133,-1.256503195,302.7867604734325,-276.9998547640635,-18.96383959145275,357.018325868865,202.31095130976786,-18.96383959145275,356.9720995,0.04622636886500686,202.35170724,-0.040755930232137416,-19.24359777,0.27975817854725094
2011,354.90806000000003,62.8214,2.0,-0.0125,0.0111,-0.628304778,62.57177387654383,-5.575509853538134,-0.400801372100507,53.915911775261556,32.265709410333876,-0.400801372100507,53.91272419000001,0.0031875852615428357,32.24771225,0.017997160333877105,-0.45713172,0.05633034789949304
2075,339.09826,158.5947,2.0,-0.0125,0.0111,-0.628304778,148.12973787439392,-56.570400995964626,-2.6654519458529453,153.1079278417626,41.298321144950535,-2.6654519458529453,153.100471125,0.0074567167625900765,41.301531485,-0.0032103400494634116,-2.754419995,0.0889680491470548
2150,327.41681,242.1407,2.0,-0.0125,0.0111,-0.628304778,203.9331445740963,-130.3363999921819,-6.400371376343539,241.61202888901425,14.41957666124776,-6.400371376343539,241.60715320500003,0.004875684014223225,14.44124514,-0.02166847875223965,-6.52014348,0.11977210365646052
2239,358.79367,262.3385,2.0,-0.0125,0.0111,-0.628304778,262.13279986903774,-5.5198724384641,-7.5420712228985085,215.33308415024976,149.60752912164625,-7.5420712228985085,215.302891555,0.03019259524975837,149.622076165,-0.014547043353758227,-7.607486545,0.06541532210149192
2321,339.88837,316.6255,2.0,-0.0125,0.0111,-0.628304778,297.0733490997096,-108.78178871113953,-11.055021452669635,304.2955473068417,86.60320004849403,-11.055021452669635,304.273988165,0.021559141841692053,86.636638555,-0.033438506505973464,-11.161333805,0.10631235233036485
2439,326.03584,410.2097,2.0,-0.0125,0.0111,-0.628304778,339.73072030075707,-228.84220013569072,-18.88872307089219,409.37483376641273,14.544215415320934,-18.88872307089219,409.36835542,0.006478346412734481,14.60204507,-0.05782965467906642,-18.96616408,0.07744100910780816
2482,332.33029,408.9423,2.0,-0.0125,0.0111,-0.628304778,361.65543835803203,-189.62952494549359,-18.76445182595335,404.0642846114122,59.15503501253551,-18.76445182595335,404.049547085,0.014737526412204716,59.210214425,-0.055179412464489985,-18.83310349,0.06865166404664791
2496,353.28201,379.6314,2.0,-0.0125,0.0111,-0.628304778,376.5681150871061,-44.356459427956736,-16.03832142509815,330.7412649406885,185.44987369747577,-16.03832142509815,330.698105595,0.04315934568847979,185.486546935,-0.036673237524240676,-16.138561785,0.10024035990184998
2517,340.07714,410.6505,2.0,-0.0125,0.0111,-0.628304778,385.51432675888015,-139.72823235942798,-18.932067836512815,394.0360350207906,113.5500694148819,-18.932067836512815,394.01158337,0.02445165079063827,113.6028725,-0.05280308511810006,-18.988197825,0.056129988487185756
2534,349.63494,408.7043,2.0,-0.0125,0.0111,-0.628304778,401.4584619302304,-73.42838075345315,-18.74117429884167,367.96590288529546,176.55986214406323,-18.74117429884167,367.924830005,0.041072880295473624,176.60537675999996,-0.04551461593672457,-18.82854455,0.08737025115832964
2541,359.06086,361.6714,2.0,-0.0125,0.0111,-0.628304778,361.22867415897935,-5.921460263276862,-14.50395523857021,295.7401745042861,207.5286254067372,-14.50395523857021,295.68919835,0.050976154286047404,207.55386875,-0.025243343262786766,-14.672663245000004,0.1687080064297941
2542,353.54064,411.3035,2.0,-0.0125,0.0111,-0.628304778,408.09783710079546,-46.203676795991875,-18.99639466090414,357.33534732447134,202.4877833236556,-18.99639466090414,357.268741995,0.06660532947131514,202.51826919,-0.03048586634440653,-19.328428435,0.33203377409585855
