device_id,device_type,petal_id,bus_id,can_id,petal_loc,device_loc,fvc_id,slit_id,slitblock_id,blockfiber_id,spectro_id,obs_x,obs_y,obs_x_px,obs_y_px,matched_00,fvc_x_00,fvc_y_00,err_px_00,matched_01,fvc_x_01,fvc_y_01,err_px_01,matched_02,fvc_x_02,fvc_y_02,err_px_02,matched_10,fvc_x_10,fvc_y_10,err_px_10,matched_11,fvc_x_11,fvc_y_11,err_px_11,matched_12,fvc_x_12,fvc_y_12,err_px_12,matched_20,fvc_x_20,fvc_y_20,err_px_20,matched_21,fvc_x_21,fvc_y_21,err_px_21,matched_22,fvc_x_22,fvc_y_22,err_px_22,matched_30,fvc_x_30,fvc_y_30,err_px_30,matched_31,fvc_x_31,fvc_y_31,err_px_31,matched_32,fvc_x_32,fvc_y_32,err_px_32,matched_40,fvc_x_40,fvc_y_40,err_px_40,matched_41,fvc_x_41,fvc_y_41,err_px_41,matched_42,fvc_x_42,fvc_y_42,err_px_42,matched_50,fvc_x_50,fvc_y_50,err_px_50,matched_51,fvc_x_51,fvc_y_51,err_px_51,matched_52,fvc_x_52,fvc_y_52,err_px_52,matched_60,fvc_x_60,fvc_y_60,err_px_60,matched_61,fvc_x_61,fvc_y_61,err_px_61,matched_62,fvc_x_62,fvc_y_62,err_px_62,matched_70,fvc_x_70,fvc_y_70,err_px_70,matched_71,fvc_x_71,fvc_y_71,err_px_71,matched_72,fvc_x_72,fvc_y_72,err_px_72,matched_80,fvc_x_80,fvc_y_80,err_px_80,matched_81,fvc_x_81,fvc_y_81,err_px_81,matched_82,fvc_x_82,fvc_y_82,err_px_82,matched_90,fvc_x_90,fvc_y_90,err_px_90,matched_91,fvc_x_91,fvc_y_91,err_px_91,matched_92,fvc_x_92,fvc_y_92,err_px_92
M01092,POS,9.0,22.0,1092.0,9.0,304.0,9304.0,8.0,B04,F19,,-170.55852645175997,-261.3660220636318,4073.1732136815704,1394.5022342497557,True,4070.542,1393.38,2.86054105885722,True,4070.513,1393.389,0.030364452901311397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4069.636,1393.5279999999998,3.6689253198295315,True,4081.258,1393.075,8.209797038803067,True,4075.917,1381.51,12.738740361589922
M01093,POS,9.0,23.0,1093.0,9.0,285.0,9285.0,8.0,B05,F11,,-171.84456861661056,-251.0377555976748,4081.2624188984805,1459.4670303206253,True,4078.636,1456.21,4.184055776369177,True,4078.598,1456.22,0.03929376540878524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4077.723,1456.361,4.709024367272331,True,4074.2990000000004,1466.556,9.936935839120812,True,4085.9309999999996,1466.531,8.46730873020377
M01094,POS,7.0,22.0,1094.0,8.0,330.0,7330.0,5.0,B07,F01,,-263.55817968673114,-176.0210537200154,4658.141032529539,1931.322085131103,True,4651.944,1921.306,11.778165117099668,True,4651.915,1921.2979999999998,0.030083217913488135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4647.972,1920.8629999999998,14.58772375549025,True,4661.304,1926.941,5.403542370072182,True,4660.958,1913.96,12.985610382265447,,,,,,,,,,,,
M01095,POS,7.0,17.0,1095.0,8.0,397.0,7397.0,5.0,B18,F07,,-381.1317526412296,-42.489476495105976,5397.678806413334,2771.2357058757834,True,5405.125,2783.97,14.751543843684733,True,5405.169,2783.9509999999996,0.047927027865259104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5401.025,2783.382,12.598788531895428,True,5404.088000000001,2784.039,3.1326694686810477,True,5403.229,2783.244,1.1704298355735665,,,,,,,,,,,,
M01096,POS,9.0,10.0,1096.0,9.0,9.0,9009.0,8.0,B14,F18,,-47.6333359743787,-54.51632220543963,3299.973765578842,2695.5868463577845,True,3296.715,2690.2859999999996,6.222421169182181,True,3296.74,2690.282,0.025317977801898307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3296.237,2690.192,6.562604986994051,True,3292.672,2701.5040000000004,9.398323669354713,True,3305.159,2699.518,6.506967416628563
M01097,POS,9.0,10.0,1097.0,9.0,1.0,9001.0,8.0,B14,F12,,-31.55824607081317,-30.91645448057332,3198.861450085415,2844.0300143471936,True,3195.278,2840.4629999999997,5.0561552456139855,True,3195.296,2840.4559999999997,0.019313207915877508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3194.8379999999997,2840.369,5.4397772601628835,True,3184.511,2834.389,11.933454193987401,True,3183.8140000000003,2846.2659999999996,11.897434093113842
M01099,POS,7.0,17.0,1099.0,8.0,394.0,7394.0,5.0,B18,F03,,-396.615113571552,-15.683752980562659,5495.069146665062,2939.8437067822606,True,5500.418000000001,2954.927,16.003623536280376,True,5500.468000000001,2954.922,0.05024937810579631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5496.276,2954.288,14.49462319386339,True,5489.008000000001,2952.884,7.4023671889461955,True,5491.526,2963.974,11.372265561443717,,,,,,,,,,,,
M01100,POS,7.0,22.0,1100.0,8.0,304.0,7304.0,5.0,B00,F21,,-290.50210559806806,-113.18367845880512,4827.618326511848,2326.5691755241155,True,4824.585999999999,2324.013,3.965985045930915,True,4824.571,2324.0029999999997,0.018027756376956708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4820.523,2323.478,7.739446002823514,True,4834.615,2326.609,6.99678682601422,True,4830.31,2314.862,12.510996523058864,,,,,,,,,,,,
M01102,POS,11.0,16.0,1102.0,6.0,488.0,11488.0,4.0,B19,F23,,-231.74270669050168,314.4171156499144,4458.0217073832555,5016.1781704679615,True,4448.358,5021.56,11.061253523046515,True,4448.357,5021.541,0.019026297590683666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4444.267,5020.889,14.539047082904531,True,4454.304,5024.842000000001,9.427793503664743,True,4442.467000000001,5009.212,19.606413976043463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01104,POS,9.0,12.0,1104.0,9.0,234.0,9234.0,8.0,B19,F23,,-137.30310257937072,-236.22107457423192,3863.996597524242,1552.663953958081,True,3860.3459999999995,1543.582,9.788194418824546,True,3860.343,1543.582,0.0029999999997016857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3859.627,1543.729,9.946194486178653,True,3848.676,1540.775,11.342421126020678,True,3850.636,1552.07,11.463796273486226
M01105,POS,11.0,22.0,1105.0,6.0,286.0,11286.0,4.0,B11,F03,,-192.587385722862,227.2114792264813,4211.734738496802,4467.654717364567,True,4212.129,4464.556,3.123698359056821,True,4212.134,4464.539000000001,0.017720045145660078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4208.149,4463.996,5.122863781248141,True,4209.641,4475.279,7.9065432774358735,True,4218.226,4469.593,6.7744679110408965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01106,POS,11.0,14.0,1106.0,6.0,456.0,11456.0,4.0,B01,F02,,-266.94622756200795,249.80858983342577,4679.45185366503,4609.790543082248,True,4675.596,4606.212,5.260568227638123,True,4675.603,4606.198,0.01565247584284019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4671.4929999999995,4605.666,8.964106609065736,True,4664.954000000001,4597.44,10.508358435074163,True,4659.032,4607.590999999999,11.75214384697543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01107,POS,10.0,13.0,1107.0,5.0,54.0,10054.0,7.0,B01,F16,,39.31689694306529,151.512159564465,2753.0568005281193,3991.5059966904846,True,2747.758,3986.7270000000003,7.1355515837571595,True,2747.735,3986.692,0.04188078318282846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2744.258,3985.77,10.503358927832876,True,2733.913,3980.0490000000004,11.82154245434963,True,2732.923,3992.155,12.146412474471417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01108,POS,11.0,15.0,1108.0,6.0,380.0,11380.0,4.0,B06,F10,,-180.90345227233368,305.0595317351576,4138.242797092979,4957.318967644141,True,4133.529,4968.026,11.698736038700554,True,4133.514,4968.03,0.015524174696552014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4129.545999999999,4967.37,13.291257694251273,True,4121.454000000001,4976.002,11.831816766667258,True,4132.445,4977.981,11.167744714129938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01109,POS,7.0,12.0,1109.0,8.0,233.0,7233.0,5.0,B17,F14,,-254.16061413632633,-103.68080070812249,4599.030345217493,2386.342276575909,True,4599.119000000001,2381.263,5.080050216783489,True,4599.105,2381.246,0.02202271554606725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4595.195,2380.678,6.840606849230834,True,4604.607,2391.011,7.272967549350905,True,4610.558,2380.874,11.754708418331937,,,,,,,,,,,,
M01130,POS,11.0,15.0,1130.0,6.0,319.0,11319.0,4.0,B07,F20,,-171.85449657901148,278.40719893796694,4081.324865781982,4789.675794349812,True,4074.928,4787.481,6.762914613586792,True,4074.926,4787.484,0.003605551275946288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4070.9770000000003,4786.843,10.728608953179425,True,4059.515,4785.85,11.504933420059812,True,4061.9809999999998,4795.695,10.149146811431324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01131,POS,11.0,14.0,1131.0,6.0,431.0,11431.0,4.0,B07,F01,,-242.85587958138487,263.07062883738865,4527.923564866911,4693.208768417175,True,4525.31,4693.487,2.6283329559305724,True,4525.304,4693.47,0.018027756377259407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4521.221,4692.899,6.709719239091452,True,4513.714,4701.975,11.778320126401493,True,4524.4490000000005,4704.35,10.994582756976842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01133,POS,8.0,14.0,1133.0,4.0,492.0,8492.0,1.0,B17,F21,,190.32775589752387,330.2997398594629,1803.198497704575,5116.079876746022,True,1792.1629999999998,5113.0509999999995,11.44361411138453,True,1792.165,5113.036,0.015132745949868385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1792.099,5113.035,11.50956661618203,True,1791.08,5102.744000000001,10.341326897452992,True,1779.112,5105.476,12.275864450212506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01134,POS,5.0,17.0,1134.0,1.0,420.0,5420.0,3.0,B00,F17,,162.70813122068589,-353.8053674315036,1976.925936921886,813.058751885842,True,1984.616,804.5189999999999,11.491929012011665,True,1984.614,804.488,0.031064449133850813,,,,,True,1984.64,804.495,11.525823854952197,True,1978.275,812.493,1.4628897378354935,True,1988.3339999999998,814.7869999999999,10.317263057613399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01135,POS,3.0,22.0,1135.0,3.0,306.0,3306.0,2.0,B07,F09,,276.77645052707595,125.75209747029082,1259.4362084846923,3829.475206118129,True,1266.475,3833.422,8.06980594202498,True,1266.552,3833.408,0.07826237921251297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1275.461,3840.758,19.59835148398614,True,1260.138,3841.652,12.197000474400774,True,1266.443,3833.363,8.01311853193878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01136,POS,9.0,12.0,1136.0,9.0,214.0,9214.0,8.0,B19,F24,,-167.46398729388795,-213.74535315477448,4053.708562378555,1694.0362416864682,True,4054.2909999999997,1690.664,3.422170009632484,True,4054.262,1690.672,0.030083217912550926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4053.283,1690.765,3.298806679593132,True,4045.423,1682.606,11.329116514539152,True,4041.58,1693.1729999999998,11.244115705558805
M01146,POS,3.0,22.0,1146.0,3.0,346.0,3346.0,2.0,B07,F11,,292.32041117073857,134.97159459008066,1161.6646960360545,3887.465843001607,True,1170.75,3888.643,9.161247006611603,True,1170.815,3888.653,0.0657647321898475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1176.914,3898.333,18.725286983449088,True,1162.536,3894.778,7.363885561762323,True,1170.705,3888.6,9.111169401209242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01149,POS,11.0,14.0,1149.0,6.0,450.0,11450.0,4.0,B07,F14,,-225.25508247364314,295.4192355151295,4417.214551059215,4896.681504420165,True,4409.872,4902.402,9.307906624805327,True,4409.867,4902.383,0.01964688270464144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4405.79,4901.754,12.500023132461271,True,4416.41,4903.233,6.600711835816391,True,4413.981,4893.45,4.571484799285762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01164,POS,8.0,17.0,1164.0,4.0,401.0,8401.0,1.0,B06,F20,,243.2947879442386,268.5673436354954,1470.0358661307394,4727.783104497265,True,1451.92,4722.845,18.776833643955438,True,1451.975,4722.831,0.05675385449452271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1451.9029999999998,4722.851,18.791660088647593,True,1458.3120000000001,4731.197,10.52287969141584,True,1460.35,4722.715999999999,8.722431140456804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01168,POS,3.0,23.0,1168.0,3.0,224.0,3224.0,2.0,B15,F06,,299.27771042103393,17.78763763654047,1117.9032837516968,3150.3787537638395,True,1122.445,3131.473,19.44362908150213,True,1122.488,3131.468,0.043289721643958584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1113.07,3126.798,24.070990421984305,True,1125.902,3121.284,13.966546459307652,True,1122.412,3131.4040000000005,10.704882063806544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01169,POS,11.0,23.0,1169.0,6.0,281.0,11281.0,4.0,B10,F22,,-158.28180008355577,266.45579588601777,3995.9526048255657,4714.501469153051,True,3989.558,4715.976,6.562409016035955,True,3989.534,4715.97,0.02473863375345185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3985.594,4715.353,10.393546012576111,True,3974.3379999999997,4712.904,11.519337524354652,True,3976.9959999999996,4724.052,11.46049161249125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01185,POS,8.0,11.0,1185.0,4.0,76.0,8076.0,1.0,B05,F14,,91.25192802025748,130.09118977038008,2426.3854550525807,3856.7680966856906,True,2434.4139999999998,3859.95,8.63608954761008,True,2434.395,3859.923,0.03301514803834635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2434.3579999999997,3859.8940000000002,8.56345400343976,True,2444.384,3864.3579999999997,10.974879133730873,True,2438.129,3853.0840000000003,12.892947723464506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01186,POS,11.0,14.0,1186.0,6.0,409.0,11409.0,4.0,B07,F16,,-240.2001380063155,255.2810848359738,4511.218950359725,4644.212536648275,True,4506.737,4631.638,13.34941388023649,True,4506.737,4631.638,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4502.670999999999,4631.075,15.673618744154256,True,4505.0740000000005,4641.869000000001,6.576669289638899,True,4512.4490000000005,4634.2390000000005,10.611669284330418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01190,POS,8.0,17.0,1190.0,4.0,461.0,8461.0,1.0,B20,,,305.11937071165954,270.40430296527626,1081.1592405236615,4739.337578681588,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01197,POS,8.0,23.0,1197.0,4.0,178.0,8178.0,1.0,B17,F05,,204.35350752256716,170.80609705150357,1714.9765199830526,4112.864863483957,True,1707.535,4108.109,8.8314470578839,True,1707.569,4108.083,0.04280186911842382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1707.493,4108.077,8.884070467851966,True,1717.838,4105.215,8.167525892861997,True,1707.086,4094.527,15.160436933017504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01200,POS,5.0,11.0,1200.0,1.0,43.0,5043.0,3.0,B17,F17,,75.97690969359603,-99.33443767259966,2522.465320327281,2413.680900069348,True,2520.054,2413.597,2.412779505548467,True,2520.055,2413.611,0.0140356688472701,,,,,True,2520.008,2413.564,2.460099351059412,True,2527.105,2421.238,8.867715987068001,True,2530.973,2411.014,8.915882984510418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01201,POS,2.0,22.0,1201.0,7.0,391.0,2391.0,0.0,B03,F02,,-340.2610605079826,29.061803825668107,5140.6021528952115,3221.293259093452,True,5137.244000000001,3209.022,12.722460084678698,True,5137.272,3209.007,0.03176476034789342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5132.646,3209.1220000000003,14.54097372296355,True,5134.038,3219.3320000000003,6.850886107896247,True,5142.518,3213.046,8.466862032858216,,,,,,,,,,,,,,,,,,,,,,,,
M01203,POS,11.0,16.0,1203.0,6.0,470.0,11470.0,4.0,B19,F21,,-228.4915889006482,304.91195635421224,4437.572176485077,4956.390718497994,True,4427.831,4963.305,11.945618778547754,True,4427.831,4963.305,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4423.758,4962.664000000001,15.171866489139354,True,4418.281,4953.912,10.324487057476784,True,4420.372,4974.853,21.045136302718337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01206,POS,11.0,23.0,1206.0,6.0,263.0,11263.0,4.0,B10,F00,,-154.92170139772887,256.5733249300479,3974.8175840917147,4652.340726840001,True,3968.8959999999997,4655.462,6.693840773023173,True,3968.87,4655.455,0.026925824035652253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3964.933,4654.867,10.202306540440453,True,3953.815,4652.424,11.3832408829823,True,3956.66,4663.942,11.864162380884693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01207,POS,11.0,23.0,1207.0,6.0,194.0,11194.0,4.0,B00,F18,,-114.04192402024708,248.50855005088135,3717.6837843873545,4601.613292850044,True,3706.542,4608.897,13.311339120487533,True,3706.535,4608.901,0.008062257748305319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3702.617,4608.304,16.48555591848517,True,3700.259,4597.6140000000005,10.946975107306688,True,3691.9440000000004,4606.62,12.257538945480965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01208,POS,8.0,15.0,1208.0,4.0,279.0,8279.0,1.0,B00,F12,,225.22183861036785,220.7765792938471,1583.7147174407864,4427.179196788298,True,1578.453,4418.7,9.979100590803078,True,1578.48,4418.682,0.03244996147922837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1578.398,4418.684,10.021768946502043,True,1576.42,4428.558,7.423880443374072,True,1584.2,4426.235,8.119404473235772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01209,POS,11.0,23.0,1209.0,6.0,179.0,11179.0,4.0,B00,F22,,-110.68491541543048,238.64668490701268,3696.568200263058,4539.58216109511,True,3688.857,4548.012,11.42474478749439,True,3688.866,4548.023,0.014212670403887724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3684.9509999999996,4547.435,14.022354325082704,True,3678.6859999999997,4556.99,11.425771308755772,True,3691.047,4557.154,12.362087889996916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01210,POS,8.0,15.0,1210.0,4.0,404.0,8404.0,1.0,B13,F15,,215.02884743294626,281.0404616353567,1647.8286319467682,4806.239016716393,True,1632.753,4806.89,15.08968050788203,True,1632.785,4806.874,0.03577708764037083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1632.724,4806.8859999999995,15.118481855550092,True,1625.3020000000001,4799.001,10.828633755002803,True,1620.8039999999999,4808.254,10.288343549862482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01211,POS,11.0,23.0,1211.0,6.0,243.0,11243.0,4.0,B01,F11,,-130.98466509298632,270.25593239545003,3824.253625734884,4738.404327797381,True,3816.2870000000003,4741.9490000000005,8.71962307807715,True,3816.2659999999996,4741.9490000000005,0.021000000000640284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3812.357,4741.3279999999995,12.250614801889231,True,3814.5029999999997,4752.039000000001,10.923865478850583,True,3823.2690000000002,4743.853,5.536923027223098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01212,POS,11.0,14.0,1212.0,6.0,508.0,11508.0,4.0,B06,F14,,-262.75927329342016,293.432448884316,4653.115911315613,4884.184616512347,True,4644.538,4884.998,8.616388758436461,True,4644.53,4884.99,0.011313708498717226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4640.399,4884.357,12.718079630037137,True,4646.204000000001,4893.11,10.503001190135995,True,4651.009,4882.16,2.922010833984991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01214,POS,7.0,23.0,1214.0,8.0,250.0,7250.0,5.0,B00,F19,,-264.57288593039476,-103.81822529052249,4664.523534802183,2385.4778759526134,True,4664.584,2382.649,2.82952207897768,True,4664.581,2382.633,0.01627882059611982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4660.616,2382.104,5.1625446413468055,True,4674.914000000001,2382.803,14.315076143703171,True,4670.097,2370.729,12.999421717907705,,,,,,,,,,,,
M01216,POS,11.0,14.0,1216.0,6.0,492.0,11492.0,4.0,B00,F08,,-259.4896651502471,283.938341812115,4632.5500760950545,4824.466683028203,True,4623.812,4824.669,8.740417953395655,True,4623.814,4824.662,0.00728010988901467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4619.679,4824.061,12.877467863056482,True,4619.897,4813.59,10.473269069397123,True,4608.839,4820.278,12.923184901563593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01222,POS,8.0,16.0,1222.0,4.0,521.0,8521.0,1.0,B01,F17,,206.34610016544792,342.5688998109208,1702.4431122593328,5193.252892840692,True,1688.402,5184.258,16.675159090536958,True,1688.454,5184.236,0.05646237685386146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1688.358,5184.235,16.72461594907984,True,1678.592,5185.346,9.828991657336818,True,1682.0439999999999,5193.312,8.681788986148188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01224,POS,8.0,14.0,1224.0,4.0,452.0,8452.0,1.0,B12,F11,,193.2542433459737,309.8009135560248,1784.7908916538256,4987.142259297396,True,1770.901,4986.042,13.933400901306102,True,1770.9260000000002,4986.022,0.03201562118750798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1770.856,4985.995,13.982038810535476,True,1766.8020000000001,4976.312,10.497399916169657,True,1757.914,4984.731,12.24238967685641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01228,POS,10.0,22.0,1228.0,5.0,269.0,10269.0,7.0,B15,F04,,-33.45511553089683,282.96068707991867,3210.792758989341,4818.317234762688,True,3219.284,4816.726,8.639050987873865,True,3219.284,4816.747,0.021000000000640284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3215.647,4815.670999999999,5.528672011326295,True,3227.006,4813.425,11.578920372815189,True,3216.522,4805.648,13.05358130935718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01232,POS,10.0,12.0,1232.0,5.0,181.0,10181.0,7.0,B19,F13,,32.49761830019621,251.6996155635972,2795.950063191766,4621.6850949250265,True,2792.15,4622.015,3.8143567766933146,True,2792.12,4622.037,0.037202150475599174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2788.5959999999995,4620.987,7.3871227113700515,True,2799.695,4617.819,5.382494000645159,True,2788.895,4611.013,12.765642796193644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
